ID,Pipeline_Name,Start_Time,End_Time,Source_System,Destination_System,Number_of_Records,Processing Time (seconds),CPU Usage (%),Memory Usage (MB),Status,Status_Message
df190aaf-c456-446d-90a0-f523653ab6b3,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:24,nfl.com,RAW,79,9104.79,20.30,76.40,Success,'Pipeline execution completed successfully for category: punt-returns and year: 1998'
e9d253ed-cfe8-4a9f-99e6-7fe2c21dbd3b,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:28,nfl.com,RAW,88,9108.47,13.40,77.90,Success,'Pipeline execution completed successfully for category: punt-returns and year: 1999'
6e0dc436-97ce-4648-9aab-373d174bf921,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:32,nfl.com,RAW,83,9112.75,10.80,78.00,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2000'
398b1e16-75f4-4d9a-981b-4a702776330c,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:35,nfl.com,RAW,90,9116.24,10.00,78.20,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2001'
cc429a0b-fed2-42cc-aeeb-6a4ccb751565,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:40,nfl.com,RAW,86,9121.37,15.20,78.60,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2002'
95874b5d-46bc-433c-88a4-a6305283e7ce,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:44,nfl.com,RAW,95,9125.37,10.30,78.70,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2003'
8a992a7d-fd1b-4f48-94bc-ba061f225d52,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:48,nfl.com,RAW,91,9129.29,16.40,79.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2004'
6dadeffb-12d3-43e5-a1e7-2bc9776ab569,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:52,nfl.com,RAW,93,9133.30,10.20,79.20,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2005'
bba257af-4dc2-430f-9fbc-d994e8e31b73,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:42:57,nfl.com,RAW,93,9137.45,10.80,79.50,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2006'
818a3289-860d-4582-887a-2cff7dd9d030,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:43:00,nfl.com,RAW,87,9141.11,9.90,79.70,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2007'
87b0b36c-3f3f-499f-928f-a68c551ff2d9,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:17,nfl.com,RAW,50,9217.92,12.60,79.90,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2008'
87b3968a-265d-49ee-8ea8-331fb61872fe,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:22,nfl.com,RAW,102,9222.53,6.00,80.30,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2009'
b6d8edbf-8fa8-4db9-85a1-dfb59b07cba5,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:26,nfl.com,RAW,96,9227.04,16.10,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2010'
0eb21823-fa99-46e2-98e5-e0d4c0592d10,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:30,nfl.com,RAW,93,9231.12,12.00,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2011'
89d4f46c-ac28-4560-a38c-38679c28beec,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:34,nfl.com,RAW,87,9235.14,10.30,80.00,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2012'
2f875022-a9e8-49cc-b095-79b2f5c4ab80,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:38,nfl.com,RAW,89,9238.91,10.50,79.90,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2013'
d5e99e29-bdac-4bed-88f6-942befee20bd,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:42,nfl.com,RAW,77,9242.78,9.90,80.00,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2014'
99bc4c79-6787-4547-b8a5-96b67d63c98c,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:45,nfl.com,RAW,96,9246.29,11.10,80.00,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2015'
37b5814d-d854-44c6-bdfa-feb3d4a327a7,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:49,nfl.com,RAW,91,9250.02,17.00,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2016'
d60ae530-245f-46d8-bb43-f3c8cd1c573f,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:53,nfl.com,RAW,89,9253.94,12.30,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2017'
9334a9d4-f707-4efa-a91a-34d473559e6e,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:44:58,nfl.com,RAW,106,9258.87,11.30,80.20,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2018'
2363c7e9-3c3b-4a4e-b0e0-2731f34fd2aa,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:45:02,nfl.com,RAW,89,9262.91,9.20,80.20,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2019'
d232441b-d9c7-4933-905f-b3b103cb8366,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:45:06,nfl.com,RAW,85,9266.65,11.20,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2020'
9ed221d4-dc27-44b2-80db-dd2749fc77b9,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:45:09,nfl.com,RAW,88,9270.35,11.70,80.00,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2021'
6e4d523a-55e8-4892-8093-9c73a00dee70,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:45:13,nfl.com,RAW,83,9274.25,9.00,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2022'
2a048888-98d7-4a91-8b60-477cae02ecb3,extract_and_save_player_stats(punt-returns),2024-01-21 15:10:39,2024-01-21 17:45:16,nfl.com,RAW,74,9277.11,9.40,80.10,Success,'Pipeline execution completed successfully for category: punt-returns and year: 2023'
4338866d-e9ec-473f-bf5b-268e8750d8f7,extract_and_save_player_stats(passing),2024-01-21 18:46:25,2024-01-21 18:46:25,nfl.com,RAW,0,0.00,16.20,80.00,Failure,'Error executing pineline: '>' not supported between instances of 'int' and 'str''
22d9a93c-ad82-42a3-9e7c-082fe33c4c9c,extract_and_save_player_stats(passing),2024-01-21 18:46:29,2024-01-21 18:46:29,nfl.com,RAW,0,0.00,13.20,80.50,Failure,'Error executing pineline: '>' not supported between instances of 'int' and 'str''
715a534d-96dc-4329-bd55-9839b3bfd9cc,extract_and_save_player_stats(passing),2024-01-21 18:46:50,2024-01-21 18:46:50,nfl.com,RAW,0,0.00,13.40,80.30,Failure,'Error executing pineline: '>' not supported between instances of 'int' and 'str''
64d20216-1960-4158-8e5c-2438ff12ecdc,extract_and_save_player_stats(passing),2024-01-21 18:47:54,2024-01-21 18:47:54,nfl.com,RAW,0,0.00,19.40,81.40,Failure,'Error executing pineline: '>' not supported between instances of 'int' and 'set''
a363b5e2-6401-48ff-86a7-7b0fe737d644,extract_and_save_player_stats(passing),2024-01-21 18:47:56,2024-01-21 18:47:56,nfl.com,RAW,0,0.00,19.60,81.50,Failure,'Error executing pineline: '>' not supported between instances of 'int' and 'set''
bd0a95db-e246-4a44-a0ba-2f74c3c6efb0,extract_and_save_player_stats(passing),2024-01-21 18:49:32,2024-01-21 18:49:36,nfl.com,RAW,118,3.92,15.40,80.20,Success,'Pipeline execution completed successfully for category: passing and year: 2023'
07810cab-b685-4a82-9448-442fa1110564,extract_and_save_player_stats(passing),2024-01-21 18:49:57,2024-01-21 18:49:57,nfl.com,RAW,0,0.22,13.70,80.60,Success,'Pipeline execution completed successfully for category: passing and year: 2024'
e58b4b17-78bf-410a-afa6-341862394fe5,extract_and_save_player_stats(passing),2024-01-21 18:50:20,2024-01-21 18:50:20,nfl.com,RAW,0,0.00,12.40,80.20,Failure,'Error executing pineline: Invalid year provided: 2025'
be9ab20e-32fb-4f0e-8510-07222a84f418,extract_and_save_player_stats(passing),2024-01-21 18:50:27,2024-01-21 18:50:28,nfl.com,RAW,0,0.78,18.40,80.10,Success,'Pipeline execution completed successfully for category: passing and year: 2024'
4021860f-b066-477c-a88a-cee78ec63e8c,extract_and_save_player_stats(passing),2024-01-21 18:51:49,2024-01-21 18:51:49,nfl.com,RAW,0,0.00,10.10,79.90,Failure,'Error executing pineline: Invalid year provided: 2024'
34c18d9a-a1de-4df0-8b8a-1d35a382be2c,extract_and_save_player_stats(passing),2024-01-21 18:51:55,2024-01-21 18:51:55,nfl.com,RAW,0,0.00,21.80,80.40,Failure,'Error executing pineline: Invalid year provided: 2023'
3e5f6910-06a1-4a04-8309-61ae1f0c81d8,extract_and_save_player_stats(passing),2024-01-21 18:51:57,2024-01-21 18:51:57,nfl.com,RAW,0,0.00,18.20,80.60,Failure,'Error executing pineline: Invalid year provided: 2023'
0ec1041a-2862-4c6e-bc0f-2ab66af63de6,extract_and_save_player_stats(passing),2024-01-21 18:52:01,2024-01-21 18:52:01,nfl.com,RAW,0,0.00,23.10,80.70,Failure,'Error executing pineline: Invalid year provided: 2022'
15adf89f-f3dc-44b2-9fd2-6da0ec6e64dc,extract_and_save_player_stats(passing),2024-01-21 18:52:32,2024-01-21 18:52:33,nfl.com,RAW,118,1.19,16.80,81.10,Success,'Pipeline execution completed successfully for category: passing and year: 2023'
6bc6f8cf-42ae-41c6-8719-f193c0bf9b9c,extract_and_save_player_stats(passing),2024-03-24 00:28:38,2024-03-24 00:28:44,nfl.com,RAW,118,5.57,13.70,80.00,Success,'Pipeline execution completed successfully for category: passing and year: 2023'
edd271f9-8727-4218-9e6a-177a2523c751,extract_and_save_player_stats(passing),2024-03-24 00:32:27,2024-03-24 00:32:28,nfl.com,RAW,0,1.26,13.80,80.80,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
757832a4-a8f6-4e90-913c-8a8e0ecb16e5,extract_and_save_player_stats(passing),2024-03-24 00:32:51,2024-03-24 00:32:52,nfl.com,RAW,0,1.13,18.70,80.40,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
35af95f3-2436-47cf-be12-c30a1b974a2f,extract_and_save_player_stats(passing),2024-03-24 00:33:12,2024-03-24 00:33:13,nfl.com,RAW,0,1.16,29.90,81.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
ae79709a-dd89-490c-91a2-e01bf1f135a2,extract_and_save_player_stats(passing),2024-03-24 00:34:15,2024-03-24 00:34:20,nfl.com,RAW,0,4.70,17.70,81.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
f8b74b5a-b678-4b2f-a7ee-6ac974fed3fe,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:53:54,nfl.com,RAW,0,6.04,11.80,80.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
ae2d59a1-1608-48ee-af2f-0e081c02bcf9,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:00,nfl.com,RAW,0,11.41,15.70,81.40,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
6e78e71e-eb9b-4ceb-b6fe-2c01fec7ad30,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:06,nfl.com,RAW,0,17.27,30.30,81.30,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
9ae4c1be-df07-4e0b-a252-1d9751808c9e,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:11,nfl.com,RAW,0,22.57,25.30,81.30,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
54855480-6d83-4892-9424-58857bb6a302,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:17,nfl.com,RAW,0,28.94,33.60,80.90,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
5d1f612c-ccab-403d-b203-0ae79154b894,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:23,nfl.com,RAW,0,34.66,33.90,81.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
c3f22178-4835-4768-a534-425f968aa6bb,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:29,nfl.com,RAW,0,40.91,28.30,80.90,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
87ac4b1a-8036-410d-be33-d53e23023d60,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:36,nfl.com,RAW,0,47.31,33.40,81.10,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
53e1dad0-692f-421c-a150-faf453552370,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:42,nfl.com,RAW,0,53.31,30.60,81.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
3c704ee2-53f8-46ad-a901-a496e1136646,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:49,nfl.com,RAW,0,60.30,31.30,80.60,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
37732c0e-7212-4567-83ef-d2497db54b95,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:54:55,nfl.com,RAW,0,66.50,35.50,80.80,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
5931f4d4-0561-4483-ab33-d2f1a0635568,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:01,nfl.com,RAW,0,72.49,34.20,81.70,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
0ef7dc1f-6f4a-40f5-99d3-b01c8a5d8856,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:06,nfl.com,RAW,0,77.59,35.60,82.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
48263bf5-bfba-4c3c-9698-73f5a426c083,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:13,nfl.com,RAW,0,84.12,32.00,81.80,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
49b6ee0e-93a2-4e5a-8555-eff3843bf793,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:18,nfl.com,RAW,0,89.98,48.00,82.30,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
d396fbb6-2905-4083-8348-2937c4f81d29,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:24,nfl.com,RAW,0,95.96,42.40,82.60,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
1dddb415-070e-47a9-a9a9-1937c86dd2d9,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:30,nfl.com,RAW,0,101.75,39.20,81.70,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
a3626c1d-5e7a-4186-a280-736588b4bfa4,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:40,nfl.com,RAW,0,111.11,39.50,82.20,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
17243a7c-a26e-4236-b251-60a2955159f2,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:45,nfl.com,RAW,0,116.13,43.90,82.40,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
fb632475-7af0-46c6-875b-de40f6dab69d,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:49,nfl.com,RAW,0,120.61,50.70,82.40,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
c0dafef2-e412-4f2e-b536-b0802d9eea8b,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:54,nfl.com,RAW,0,125.17,39.20,82.20,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
f8736eed-53fa-415f-bf53-6d321a1be825,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:55:58,nfl.com,RAW,0,129.92,26.20,81.80,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
8f561a06-686d-4dec-8292-a9eb01ce10b6,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:56:03,nfl.com,RAW,0,134.88,52.70,82.00,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
2a164253-0878-428d-b61c-2b11095cddf4,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:56:07,nfl.com,RAW,0,138.70,54.30,81.90,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
c6bbeaec-077c-48f5-8480-685a1637fc77,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:56:11,nfl.com,RAW,0,142.82,37.70,81.90,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
610f86d8-cfce-441a-9640-41629b538de6,extract_and_save_player_stats(passing),2024-03-24 00:53:48,2024-03-24 00:56:16,nfl.com,RAW,0,147.73,32.00,81.70,Failure,'Error executing pineline: 'DataFrame' object has no attribute 'write''
